speaker ID,gender,age,dialect,transcription filename,audio filename
1,female,19,fongbe,81_fongbe_77588e0d-6bd7-49d3-8943-74b8fb27dce5_for_validation_2022-03-12-21-29-44.txt,81_fongbe_77588e0d-6bd7-49d3-8943-74b8fb27dce5_for_validation_2022-03-12-21-29-44.wav
10,female,38,fongbe,89_fongbe_8d83682c-b4f9-47f1-a4ad-463918ad35e1_for_validation_2022-03-24-11-43-32.txt,89_fongbe_8d83682c-b4f9-47f1-a4ad-463918ad35e1_for_validation_2022-03-24-11-43-32.wav
9,female,52,fongbe,88_fongbe_42ef36e4-d6d9-4e49-9648-a093eb16c26c_for_validation_2022-03-22-22-06-31.txt,88_fongbe_42ef36e4-d6d9-4e49-9648-a093eb16c26c_for_validation_2022-03-22-22-06-31.wav
5,male,30,fongbe,82_fongbe_7de39d6c-0ee4-459b-87bc-d5c3ad40370e_for_validation_2022-03-27-15-19-57.txt,82_fongbe_7de39d6c-0ee4-459b-87bc-d5c3ad40370e_for_validation_2022-03-27-15-19-57.wav
4,female,24,fongbe,66_fongbe_d5d084537fe04177946a9e2f638e9286_for_validation_2022-03-14-11-08-39.txt,66_fongbe_d5d084537fe04177946a9e2f638e9286_for_validation_2022-03-14-11-08-39.wav
2,female,35,fongbe,72_fongbe_77641239-d64d-494d-ab28-51bc5ccc4f76_for_validation_2022-03-28-00-27-05.txt,72_fongbe_77641239-d64d-494d-ab28-51bc5ccc4f76_for_validation_2022-03-28-00-27-05.wav
13,male,27,fongbe,92_fongbe_f77955a6-bf0f-4ac3-af17-b1d8087f3903_for_validation_2022-03-30-02-21-09.txt,92_fongbe_f77955a6-bf0f-4ac3-af17-b1d8087f3903_for_validation_2022-03-30-02-21-09.wav
4,female,24,fongbe,66_fongbe_353575ec05dd4ad9899813ec6a9f2532_for_validation_2022-03-16-13-17-04.txt,66_fongbe_353575ec05dd4ad9899813ec6a9f2532_for_validation_2022-03-16-13-17-04.wav
4,female,24,fongbe,66_fongbe_c5134f1260ee4666849159426a336d58_for_validation_2022-03-12-16-44-55.txt,66_fongbe_c5134f1260ee4666849159426a336d58_for_validation_2022-03-12-16-44-55.wav
9,female,52,fongbe,88_fongbe_68aa2369-d6ed-41e5-a4a9-dca3500514f1_for_validation_2022-03-17-13-27-56.txt,88_fongbe_68aa2369-d6ed-41e5-a4a9-dca3500514f1_for_validation_2022-03-17-13-27-56.wav
3,male,33,fongbe,71_fongbe_609ab58c-20b5-4232-b7d2-27a716bf5cee_for_validation_2022-03-06-23-53-17.txt,71_fongbe_609ab58c-20b5-4232-b7d2-27a716bf5cee_for_validation_2022-03-06-23-53-17.wav
7,female,19,fongbe,86_fongbe_acf4e311-4d5a-4db2-83ad-ae7727bd7409_for_validation_2022-03-21-14-32-38.txt,86_fongbe_acf4e311-4d5a-4db2-83ad-ae7727bd7409_for_validation_2022-03-21-14-32-38.wav
6,male,13,fongbe,84_fongbe_b048f9dc-a39c-42ee-a266-ed6d582c81d0_for_validation_2022-03-28-06-02-54.txt,84_fongbe_b048f9dc-a39c-42ee-a266-ed6d582c81d0_for_validation_2022-03-28-06-02-54.wav
9,female,52,fongbe,88_fongbe_bbaec839-84a9-4f47-9a05-4f6eacb7543f_for_validation_2022-03-14-05-31-56.txt,88_fongbe_bbaec839-84a9-4f47-9a05-4f6eacb7543f_for_validation_2022-03-14-05-31-56.wav
4,female,24,fongbe,66_fongbe_bac02ec637d04111a2998b0dfbb7f725_for_validation_2022-03-14-11-16-57.txt,66_fongbe_bac02ec637d04111a2998b0dfbb7f725_for_validation_2022-03-14-11-16-57.wav
12,male,24,fongbe,91_fongbe_3a1373fb-2b88-4a8e-8ad2-bb318cb3cce7_for_validation_2022-03-16-15-03-46.txt,91_fongbe_3a1373fb-2b88-4a8e-8ad2-bb318cb3cce7_for_validation_2022-03-16-15-03-46.wav
5,male,30,fongbe,82_fongbe_afc3b4f6-b4c3-46ea-b58e-837c602d74a5_for_validation_2022-03-05-23-28-59.txt,82_fongbe_afc3b4f6-b4c3-46ea-b58e-837c602d74a5_for_validation_2022-03-05-23-28-59.wav
8,female,18,fongbe,87_fongbe_44c0f732-93f3-45c7-a7b6-51814b33fa67_for_validation_2022-03-13-20-07-22.txt,87_fongbe_44c0f732-93f3-45c7-a7b6-51814b33fa67_for_validation_2022-03-13-20-07-22.wav
11,female,26,fongbe,90_fongbe_a0c8bf63-2d08-435c-bfb4-e80d05462975_for_validation_2022-03-05-15-09-33.txt,90_fongbe_a0c8bf63-2d08-435c-bfb4-e80d05462975_for_validation_2022-03-05-15-09-33.wav
6,male,13,fongbe,84_fongbe_e23b7da0-aad6-49e5-b781-f8bd43fca24a_for_validation_2022-03-30-09-27-38.txt,84_fongbe_e23b7da0-aad6-49e5-b781-f8bd43fca24a_for_validation_2022-03-30-09-27-38.wav
5,male,30,fongbe,82_fongbe_585cdbb0-9fa6-4c14-ba96-fd3527973b5b_for_validation_2022-03-26-20-04-43.txt,82_fongbe_585cdbb0-9fa6-4c14-ba96-fd3527973b5b_for_validation_2022-03-26-20-04-43.wav
3,male,33,fongbe,71_fongbe_68a316a3-3b7c-4257-8049-f3f74c49e854_for_validation_2022-03-02-22-16-31.txt,71_fongbe_68a316a3-3b7c-4257-8049-f3f74c49e854_for_validation_2022-03-02-22-16-31.wav
13,male,27,fongbe,92_fongbe_a36b05fc-a341-40e1-8f21-680fbf326833_for_validation_2022-03-09-23-28-08.txt,92_fongbe_a36b05fc-a341-40e1-8f21-680fbf326833_for_validation_2022-03-09-23-28-08.wav
1,female,19,fongbe,81_fongbe_3346db24-27a1-46e1-b4f7-7edebcef51cd_for_validation_2022-03-19-21-05-44.txt,81_fongbe_3346db24-27a1-46e1-b4f7-7edebcef51cd_for_validation_2022-03-19-21-05-44.wav
3,male,33,fongbe,71_fongbe_b3876633-c512-4e6b-b66b-229fb0f7e2c5_for_validation_2022-04-02-12-46-16.txt,71_fongbe_b3876633-c512-4e6b-b66b-229fb0f7e2c5_for_validation_2022-04-02-12-46-16.wav
1,female,19,fongbe,81_fongbe_5b36bf70-9a26-45df-b3ca-7e010eefddf0_for_validation_2022-03-22-19-40-33.txt,81_fongbe_5b36bf70-9a26-45df-b3ca-7e010eefddf0_for_validation_2022-03-22-19-40-33.wav
3,male,33,fongbe,71_fongbe_84798360-3613-4659-9350-68bbe167feed_for_validation_2022-03-19-18-55-29.txt,71_fongbe_84798360-3613-4659-9350-68bbe167feed_for_validation_2022-03-19-18-55-29.wav
3,male,33,fongbe,71_fongbe_a7681ece-e686-4489-b56c-867126242048_for_validation_2022-03-04-23-45-00.txt,71_fongbe_a7681ece-e686-4489-b56c-867126242048_for_validation_2022-03-04-23-45-00.wav
3,male,33,fongbe,71_fongbe_1f983b99-2aef-4d0b-987b-35b2a7a38e82_for_validation_2022-03-23-07-59-19.txt,71_fongbe_1f983b99-2aef-4d0b-987b-35b2a7a38e82_for_validation_2022-03-23-07-59-19.wav
2,female,35,fongbe,72_fongbe_c4760854-d914-4df6-9109-ad4df4a99df3_for_validation_2022-03-27-06-01-36.txt,72_fongbe_c4760854-d914-4df6-9109-ad4df4a99df3_for_validation_2022-03-27-06-01-36.wav
2,female,35,fongbe,72_fongbe_848b203c-58b7-46ab-a3e1-4933e42891f2_for_validation_2022-03-15-06-36-07.txt,72_fongbe_848b203c-58b7-46ab-a3e1-4933e42891f2_for_validation_2022-03-15-06-36-07.wav
4,female,24,fongbe,66_fongbe_13e9e43823b24eec9e5c2fe5f9c833d9_for_validation_2022-03-16-11-45-09.txt,66_fongbe_13e9e43823b24eec9e5c2fe5f9c833d9_for_validation_2022-03-16-11-45-09.wav
11,female,26,fongbe,90_fongbe_20a11d35-9db6-4dd1-933a-b08b619abe31_for_validation_2022-03-30-15-50-04.txt,90_fongbe_20a11d35-9db6-4dd1-933a-b08b619abe31_for_validation_2022-03-30-15-50-04.wav
8,female,18,fongbe,87_fongbe_3f3f4b34-c0ec-4575-9174-05c600b4b070_for_validation_2022-04-03-02-10-23.txt,87_fongbe_3f3f4b34-c0ec-4575-9174-05c600b4b070_for_validation_2022-04-03-02-10-23.wav
4,female,24,fongbe,66_fongbe_95eb08ec25424c6582fede81da71a910_for_validation_2022-03-11-13-40-08.txt,66_fongbe_95eb08ec25424c6582fede81da71a910_for_validation_2022-03-11-13-40-08.wav
4,female,24,fongbe,66_fongbe_d5891d3c091b444faaa70784f2ea8b14_for_validation_2022-03-12-15-44-38.txt,66_fongbe_d5891d3c091b444faaa70784f2ea8b14_for_validation_2022-03-12-15-44-38.wav
13,male,27,fongbe,92_fongbe_9d4f0273-e19e-45a8-a66d-a77deda27a23_for_validation_2022-03-03-17-38-53.txt,92_fongbe_9d4f0273-e19e-45a8-a66d-a77deda27a23_for_validation_2022-03-03-17-38-53.wav
8,female,18,fongbe,87_fongbe_bab13a70-2936-4414-b4df-95f751918dc4_for_validation_2022-04-05-00-52-42.txt,87_fongbe_bab13a70-2936-4414-b4df-95f751918dc4_for_validation_2022-04-05-00-52-42.wav
6,male,13,fongbe,84_fongbe_2800dcfd-0dd5-45e0-86c1-75ad58cc2f30_for_validation_2022-04-04-07-19-54.txt,84_fongbe_2800dcfd-0dd5-45e0-86c1-75ad58cc2f30_for_validation_2022-04-04-07-19-54.wav
4,female,24,fongbe,66_fongbe_d111c7926c7f402fb4b389da4310a23e_for_validation_2022-03-16-11-08-41.txt,66_fongbe_d111c7926c7f402fb4b389da4310a23e_for_validation_2022-03-16-11-08-41.wav
7,female,19,fongbe,86_fongbe_99715dc3-d017-4674-b0ad-cf3e400e2855_for_validation_2022-04-02-17-34-21.txt,86_fongbe_99715dc3-d017-4674-b0ad-cf3e400e2855_for_validation_2022-04-02-17-34-21.wav
7,female,19,fongbe,86_fongbe_da2b71ca-3cf9-4745-9335-b413cc30f81b_for_validation_2022-04-02-19-13-06.txt,86_fongbe_da2b71ca-3cf9-4745-9335-b413cc30f81b_for_validation_2022-04-02-19-13-06.wav
2,female,35,fongbe,72_fongbe_eee3396c-1719-48c0-a8a3-a216f91d02a5_for_validation_2022-03-15-04-51-05.txt,72_fongbe_eee3396c-1719-48c0-a8a3-a216f91d02a5_for_validation_2022-03-15-04-51-05.wav
6,male,13,fongbe,84_fongbe_1d8f98d6-bea7-4a64-b3e2-c73e025121d1_for_validation_2022-03-23-15-46-20.txt,84_fongbe_1d8f98d6-bea7-4a64-b3e2-c73e025121d1_for_validation_2022-03-23-15-46-20.wav
9,female,52,fongbe,88_fongbe_49f920e9-2dd4-4381-962a-026ffec90649_for_validation_2022-03-30-23-42-37.txt,88_fongbe_49f920e9-2dd4-4381-962a-026ffec90649_for_validation_2022-03-30-23-42-37.wav
8,female,18,fongbe,87_fongbe_8071f70d-9e1b-4ea7-87d8-81c6ab660664_for_validation_2022-03-02-16-10-47.txt,87_fongbe_8071f70d-9e1b-4ea7-87d8-81c6ab660664_for_validation_2022-03-02-16-10-47.wav
6,male,13,fongbe,84_fongbe_b1aeab7b-7e26-4ac9-8efb-15c51cc85023_for_validation_2022-03-13-23-13-42.txt,84_fongbe_b1aeab7b-7e26-4ac9-8efb-15c51cc85023_for_validation_2022-03-13-23-13-42.wav
3,male,33,fongbe,71_fongbe_3fcc30ee-5f35-469c-8f9f-9c8e7bb707ee_for_validation_2022-03-21-21-00-37.txt,71_fongbe_3fcc30ee-5f35-469c-8f9f-9c8e7bb707ee_for_validation_2022-03-21-21-00-37.wav
11,female,26,fongbe,90_fongbe_fffd1f19-665f-4c0b-8b79-2c734804f5c9_for_validation_2022-03-07-05-27-40.txt,90_fongbe_fffd1f19-665f-4c0b-8b79-2c734804f5c9_for_validation_2022-03-07-05-27-40.wav
6,male,13,fongbe,84_fongbe_e5e211fa-254b-4ff6-bb5c-6eebe8189ab2_for_validation_2022-03-31-14-11-21.txt,84_fongbe_e5e211fa-254b-4ff6-bb5c-6eebe8189ab2_for_validation_2022-03-31-14-11-21.wav
11,female,26,fongbe,90_fongbe_bbfc2d20-da53-4b43-ae32-28e38056860d_for_validation_2022-03-10-00-09-29.txt,90_fongbe_bbfc2d20-da53-4b43-ae32-28e38056860d_for_validation_2022-03-10-00-09-29.wav
5,male,30,fongbe,82_fongbe_e8d60006-174b-4aba-8db4-952becc72183_for_validation_2022-03-27-18-41-01.txt,82_fongbe_e8d60006-174b-4aba-8db4-952becc72183_for_validation_2022-03-27-18-41-01.wav
11,female,26,fongbe,90_fongbe_55fcf0b3-0c1a-497c-8173-7d46a0791cb3_for_validation_2022-03-09-03-55-27.txt,90_fongbe_55fcf0b3-0c1a-497c-8173-7d46a0791cb3_for_validation_2022-03-09-03-55-27.wav
2,female,35,fongbe,72_fongbe_e9bba269-b19c-4b9c-86c7-c4240dd00624_for_validation_2022-03-12-21-46-07.txt,72_fongbe_e9bba269-b19c-4b9c-86c7-c4240dd00624_for_validation_2022-03-12-21-46-07.wav
6,male,13,fongbe,84_fongbe_5dd2323c-a3e0-4944-a022-fe4799a02a03_for_validation_2022-03-31-06-48-55.txt,84_fongbe_5dd2323c-a3e0-4944-a022-fe4799a02a03_for_validation_2022-03-31-06-48-55.wav
8,female,18,fongbe,87_fongbe_47973131-1588-40b4-b1fc-2405db76ac08_for_validation_2022-03-29-02-05-30.txt,87_fongbe_47973131-1588-40b4-b1fc-2405db76ac08_for_validation_2022-03-29-02-05-30.wav
5,male,30,fongbe,82_fongbe_a8cf04f4-958b-4a08-b511-462f27f27123_for_validation_2022-03-19-06-49-17.txt,82_fongbe_a8cf04f4-958b-4a08-b511-462f27f27123_for_validation_2022-03-19-06-49-17.wav
3,male,33,fongbe,71_fongbe_7e15b7f6-ee76-4b53-b904-b755b85924d9_for_validation_2022-04-04-01-36-46.txt,71_fongbe_7e15b7f6-ee76-4b53-b904-b755b85924d9_for_validation_2022-04-04-01-36-46.wav
1,female,19,fongbe,81_fongbe_1cc8635e-c0e8-4a36-9b23-9b768eaa9e77_for_validation_2022-03-30-08-18-20.txt,81_fongbe_1cc8635e-c0e8-4a36-9b23-9b768eaa9e77_for_validation_2022-03-30-08-18-20.wav
10,female,38,fongbe,89_fongbe_afbc3bcb-a9e4-4d7c-8047-e210a4f54ec4_for_validation_2022-04-04-01-00-04.txt,89_fongbe_afbc3bcb-a9e4-4d7c-8047-e210a4f54ec4_for_validation_2022-04-04-01-00-04.wav
8,female,18,fongbe,87_fongbe_da0ac564-dbfe-4c1d-8f47-16fdbc9d3e66_for_validation_2022-03-27-02-57-34.txt,87_fongbe_da0ac564-dbfe-4c1d-8f47-16fdbc9d3e66_for_validation_2022-03-27-02-57-34.wav
11,female,26,fongbe,90_fongbe_c3960ffe-62b6-4aca-a017-8fce421c6201_for_validation_2022-03-02-10-22-22.txt,90_fongbe_c3960ffe-62b6-4aca-a017-8fce421c6201_for_validation_2022-03-02-10-22-22.wav
10,female,38,fongbe,89_fongbe_491426d4-c1fd-4b5e-ab01-e3f19b627ca5_for_validation_2022-03-17-12-41-38.txt,89_fongbe_491426d4-c1fd-4b5e-ab01-e3f19b627ca5_for_validation_2022-03-17-12-41-38.wav
6,male,13,fongbe,84_fongbe_3379e53e-c026-4d43-a56f-4367b7342b11_for_validation_2022-04-04-12-05-47.txt,84_fongbe_3379e53e-c026-4d43-a56f-4367b7342b11_for_validation_2022-04-04-12-05-47.wav
3,male,33,fongbe,71_fongbe_0e266685-191d-4561-8246-d5586e5ecfb4_for_validation_2022-03-23-21-26-51.txt,71_fongbe_0e266685-191d-4561-8246-d5586e5ecfb4_for_validation_2022-03-23-21-26-51.wav
8,female,18,fongbe,87_fongbe_d63505ff-77c2-4835-939b-bf2344b6db36_for_validation_2022-03-16-17-55-34.txt,87_fongbe_d63505ff-77c2-4835-939b-bf2344b6db36_for_validation_2022-03-16-17-55-34.wav
4,female,24,fongbe,66_fongbe_8f847f150bc04449962e002b0ee2f34b_for_validation_2022-03-16-08-45-30.txt,66_fongbe_8f847f150bc04449962e002b0ee2f34b_for_validation_2022-03-16-08-45-30.wav
4,female,24,fongbe,66_fongbe_0dbd673935a1423b9127e4c7029c56a3_for_validation_2022-03-14-13-20-27.txt,66_fongbe_0dbd673935a1423b9127e4c7029c56a3_for_validation_2022-03-14-13-20-27.wav
4,female,24,fongbe,66_fongbe_62a7b262d225488c807091604752a15b_for_validation_2022-03-16-11-36-05.txt,66_fongbe_62a7b262d225488c807091604752a15b_for_validation_2022-03-16-11-36-05.wav
11,female,26,fongbe,90_fongbe_935357b7-6d58-4e8f-adee-0a0615c3211b_for_validation_2022-03-02-11-42-31.txt,90_fongbe_935357b7-6d58-4e8f-adee-0a0615c3211b_for_validation_2022-03-02-11-42-31.wav
9,female,52,fongbe,88_fongbe_da06ca88-c999-482f-b078-c2ba11266183_for_validation_2022-03-24-03-34-16.txt,88_fongbe_da06ca88-c999-482f-b078-c2ba11266183_for_validation_2022-03-24-03-34-16.wav
3,male,33,fongbe,71_fongbe_f957eff9-b7e4-426c-9268-d2ecc6d07a30_for_validation_2022-03-15-05-17-16.txt,71_fongbe_f957eff9-b7e4-426c-9268-d2ecc6d07a30_for_validation_2022-03-15-05-17-16.wav
3,male,33,fongbe,71_fongbe_d1ed1652-5c45-4e9f-9bc4-e52e760c009b_for_validation_2022-03-29-20-27-42.txt,71_fongbe_d1ed1652-5c45-4e9f-9bc4-e52e760c009b_for_validation_2022-03-29-20-27-42.wav
2,female,35,fongbe,72_fongbe_3721cc49-41a6-4747-a27f-4336ae98e692_for_validation_2022-03-06-23-35-43.txt,72_fongbe_3721cc49-41a6-4747-a27f-4336ae98e692_for_validation_2022-03-06-23-35-43.wav
11,female,26,fongbe,90_fongbe_ef68bdaf-6912-4ce7-a808-a5b2bc9aea01_for_validation_2022-04-02-12-44-03.txt,90_fongbe_ef68bdaf-6912-4ce7-a808-a5b2bc9aea01_for_validation_2022-04-02-12-44-03.wav
8,female,18,fongbe,87_fongbe_0117d0d6-baff-42b6-a2b7-9b4403e11b71_for_validation_2022-03-15-16-23-55.txt,87_fongbe_0117d0d6-baff-42b6-a2b7-9b4403e11b71_for_validation_2022-03-15-16-23-55.wav
9,female,52,fongbe,88_fongbe_71c6eba9-b3e0-4671-964e-683206f6c121_for_validation_2022-03-14-15-31-20.txt,88_fongbe_71c6eba9-b3e0-4671-964e-683206f6c121_for_validation_2022-03-14-15-31-20.wav
2,female,35,fongbe,72_fongbe_789c2140-01e1-4cb8-b761-41483a1c372c_for_validation_2022-04-02-17-06-31.txt,72_fongbe_789c2140-01e1-4cb8-b761-41483a1c372c_for_validation_2022-04-02-17-06-31.wav
12,male,24,fongbe,91_fongbe_a5ce82c5-705a-4338-a742-3dd122d8d966_for_validation_2022-03-21-13-54-32.txt,91_fongbe_a5ce82c5-705a-4338-a742-3dd122d8d966_for_validation_2022-03-21-13-54-32.wav
10,female,38,fongbe,89_fongbe_80f97509-ac8b-4767-bf2b-cd6a68dd0c69_for_validation_2022-03-14-07-49-25.txt,89_fongbe_80f97509-ac8b-4767-bf2b-cd6a68dd0c69_for_validation_2022-03-14-07-49-25.wav
5,male,30,fongbe,82_fongbe_f8a79941-fb3c-48b9-99e9-82288143daf4_for_validation_2022-03-28-23-34-28.txt,82_fongbe_f8a79941-fb3c-48b9-99e9-82288143daf4_for_validation_2022-03-28-23-34-28.wav
11,female,26,fongbe,90_fongbe_07b29a86-1ef7-4c77-a2dd-dc9fb06a3603_for_validation_2022-04-02-09-29-37.txt,90_fongbe_07b29a86-1ef7-4c77-a2dd-dc9fb06a3603_for_validation_2022-04-02-09-29-37.wav
4,female,24,fongbe,66_fongbe_fa9d8074db854bd0a61f91166316b6a3_for_validation_2022-03-12-15-04-44.txt,66_fongbe_fa9d8074db854bd0a61f91166316b6a3_for_validation_2022-03-12-15-04-44.wav
6,male,13,fongbe,84_fongbe_fbdd4736-ea61-437f-a31f-f2acfb46d620_for_validation_2022-03-07-20-31-37.txt,84_fongbe_fbdd4736-ea61-437f-a31f-f2acfb46d620_for_validation_2022-03-07-20-31-37.wav
4,female,24,fongbe,66_fongbe_55ee2d010cf94e70a0bfd16fda397b5d_for_validation_2022-03-12-16-50-35.txt,66_fongbe_55ee2d010cf94e70a0bfd16fda397b5d_for_validation_2022-03-12-16-50-35.wav
7,female,19,fongbe,86_fongbe_0a567c33-b662-4cfc-866b-c06bfac70002_for_validation_2022-03-03-00-56-20.txt,86_fongbe_0a567c33-b662-4cfc-866b-c06bfac70002_for_validation_2022-03-03-00-56-20.wav
9,female,52,fongbe,88_fongbe_a6d466be-290a-4a0c-bab1-4dc9bc9287da_for_validation_2022-03-30-15-26-32.txt,88_fongbe_a6d466be-290a-4a0c-bab1-4dc9bc9287da_for_validation_2022-03-30-15-26-32.wav
6,male,13,fongbe,84_fongbe_d51f3d32-1442-4f2e-92a2-c4ad94fd160d_for_validation_2022-03-17-01-18-00.txt,84_fongbe_d51f3d32-1442-4f2e-92a2-c4ad94fd160d_for_validation_2022-03-17-01-18-00.wav
3,male,33,fongbe,71_fongbe_f7e94044-f391-4c38-bde0-11f0e3eaa41b_for_validation_2022-03-03-09-49-44.txt,71_fongbe_f7e94044-f391-4c38-bde0-11f0e3eaa41b_for_validation_2022-03-03-09-49-44.wav
3,male,33,fongbe,71_fongbe_8eb792da-16b8-4a2e-b527-01229bb63bdb_for_validation_2022-04-01-23-04-37.txt,71_fongbe_8eb792da-16b8-4a2e-b527-01229bb63bdb_for_validation_2022-04-01-23-04-37.wav
2,female,35,fongbe,72_fongbe_65d6791e-9408-4887-b93c-3eea78d0a93c_for_validation_2022-03-22-08-56-46.txt,72_fongbe_65d6791e-9408-4887-b93c-3eea78d0a93c_for_validation_2022-03-22-08-56-46.wav
8,female,18,fongbe,87_fongbe_9c78dc1f-0064-4b9e-8f47-54d8f81378b4_for_validation_2022-04-05-01-05-59.txt,87_fongbe_9c78dc1f-0064-4b9e-8f47-54d8f81378b4_for_validation_2022-04-05-01-05-59.wav
4,female,24,fongbe,66_fongbe_a18bcf12a1754f67bca9ecd70aba44f9_for_validation_2022-03-16-11-22-00.txt,66_fongbe_a18bcf12a1754f67bca9ecd70aba44f9_for_validation_2022-03-16-11-22-00.wav
5,male,30,fongbe,82_fongbe_9aba2b58-bf23-4185-a5f6-9237b4f32896_for_validation_2022-03-23-13-16-29.txt,82_fongbe_9aba2b58-bf23-4185-a5f6-9237b4f32896_for_validation_2022-03-23-13-16-29.wav
3,male,33,fongbe,71_fongbe_4e11a301-1542-4446-a780-3e426cfedd61_for_validation_2022-03-19-11-03-36.txt,71_fongbe_4e11a301-1542-4446-a780-3e426cfedd61_for_validation_2022-03-19-11-03-36.wav
11,female,26,fongbe,90_fongbe_d9f7ed9d-e18f-4fd9-886f-a88bba2bf024_for_validation_2022-03-09-16-07-34.txt,90_fongbe_d9f7ed9d-e18f-4fd9-886f-a88bba2bf024_for_validation_2022-03-09-16-07-34.wav
1,female,19,fongbe,81_fongbe_4ec04b5f-602e-4905-8e1c-9f640b976bec_for_validation_2022-03-31-11-36-23.txt,81_fongbe_4ec04b5f-602e-4905-8e1c-9f640b976bec_for_validation_2022-03-31-11-36-23.wav
2,female,35,fongbe,72_fongbe_a9d6e909-688e-419f-9343-40a7ba43c0d1_for_validation_2022-03-24-18-36-39.txt,72_fongbe_a9d6e909-688e-419f-9343-40a7ba43c0d1_for_validation_2022-03-24-18-36-39.wav
4,female,24,fongbe,66_fongbe_e3d59cb23fed403892d3d5d24c37ff42_for_validation_2022-03-15-17-21-57.txt,66_fongbe_e3d59cb23fed403892d3d5d24c37ff42_for_validation_2022-03-15-17-21-57.wav
9,female,52,fongbe,88_fongbe_fe6dbc9d-6517-4b0b-89e1-53aba0d747d9_for_validation_2022-04-04-14-35-20.txt,88_fongbe_fe6dbc9d-6517-4b0b-89e1-53aba0d747d9_for_validation_2022-04-04-14-35-20.wav
9,female,52,fongbe,88_fongbe_0cab7b28-72ee-427d-9881-ed6cd3ff9946_for_validation_2022-03-06-06-26-36.txt,88_fongbe_0cab7b28-72ee-427d-9881-ed6cd3ff9946_for_validation_2022-03-06-06-26-36.wav
9,female,52,fongbe,88_fongbe_49eb9c45-4b39-44b6-a039-5111040ce4b6_for_validation_2022-03-25-17-14-43.txt,88_fongbe_49eb9c45-4b39-44b6-a039-5111040ce4b6_for_validation_2022-03-25-17-14-43.wav
4,female,24,fongbe,66_fongbe_ae2ed99ecbe7414e86b46d7169201b49_for_validation_2022-03-12-09-49-06.txt,66_fongbe_ae2ed99ecbe7414e86b46d7169201b49_for_validation_2022-03-12-09-49-06.wav
9,female,52,fongbe,88_fongbe_89015d78-6a71-48f3-a099-762a2fdd2448_for_validation_2022-04-03-18-00-03.txt,88_fongbe_89015d78-6a71-48f3-a099-762a2fdd2448_for_validation_2022-04-03-18-00-03.wav
8,female,18,fongbe,87_fongbe_2e2dfaa0-0e33-418b-bbe0-b431148e45b8_for_validation_2022-03-18-13-09-00.txt,87_fongbe_2e2dfaa0-0e33-418b-bbe0-b431148e45b8_for_validation_2022-03-18-13-09-00.wav
4,female,24,fongbe,66_fongbe_92433d836fa947fc8220919ef147ae14_for_validation_2022-03-16-11-39-38.txt,66_fongbe_92433d836fa947fc8220919ef147ae14_for_validation_2022-03-16-11-39-38.wav
8,female,18,fongbe,87_fongbe_c44a3d83-0703-4ec6-90ff-b3b38ca2a6dc_for_validation_2022-03-04-03-34-30.txt,87_fongbe_c44a3d83-0703-4ec6-90ff-b3b38ca2a6dc_for_validation_2022-03-04-03-34-30.wav
11,female,26,fongbe,90_fongbe_b7928a15-d3eb-4077-99e1-f532d4761f2c_for_validation_2022-03-22-09-25-19.txt,90_fongbe_b7928a15-d3eb-4077-99e1-f532d4761f2c_for_validation_2022-03-22-09-25-19.wav
4,female,24,fongbe,66_fongbe_0035b1552a4b4bc68af35bb488dbe424_for_validation_2022-03-16-13-49-00.txt,66_fongbe_0035b1552a4b4bc68af35bb488dbe424_for_validation_2022-03-16-13-49-00.wav
6,male,13,fongbe,84_fongbe_5b4750b1-0241-4fa9-b97f-7b0a8b2dd77b_for_validation_2022-03-19-23-27-20.txt,84_fongbe_5b4750b1-0241-4fa9-b97f-7b0a8b2dd77b_for_validation_2022-03-19-23-27-20.wav
4,female,24,fongbe,66_fongbe_8fe597bf63d64c7a96887fbd10dba7e5_for_validation_2022-03-11-14-01-53.txt,66_fongbe_8fe597bf63d64c7a96887fbd10dba7e5_for_validation_2022-03-11-14-01-53.wav
3,male,33,fongbe,71_fongbe_2bd51a6c-4320-4d2b-89ae-b2f322906e25_for_validation_2022-03-23-10-05-32.txt,71_fongbe_2bd51a6c-4320-4d2b-89ae-b2f322906e25_for_validation_2022-03-23-10-05-32.wav
7,female,19,fongbe,86_fongbe_60846de1-1689-4658-9033-1796638f2b22_for_validation_2022-04-02-18-48-33.txt,86_fongbe_60846de1-1689-4658-9033-1796638f2b22_for_validation_2022-04-02-18-48-33.wav
4,female,24,fongbe,66_fongbe_fc1471be8bb741bcb6a40fe8fbc5037e_for_validation_2022-03-12-16-41-21.txt,66_fongbe_fc1471be8bb741bcb6a40fe8fbc5037e_for_validation_2022-03-12-16-41-21.wav
2,female,35,fongbe,72_fongbe_ffebc2ec-1819-478d-9fc8-01ceb8da0c31_for_validation_2022-03-23-18-02-28.txt,72_fongbe_ffebc2ec-1819-478d-9fc8-01ceb8da0c31_for_validation_2022-03-23-18-02-28.wav
11,female,26,fongbe,90_fongbe_81c4d616-a5ed-45ad-a091-b163c9a0519c_for_validation_2022-03-31-10-51-47.txt,90_fongbe_81c4d616-a5ed-45ad-a091-b163c9a0519c_for_validation_2022-03-31-10-51-47.wav
